date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:26:33	673/673	---M--	200	added ('OK')	image/gif	etag:%222a1-640c83dba555e%22	https://writerity.com/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://writerity.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
10:26:33	265/265	---M--	200	added ('OK')	image/png	etag:%22109-640c83e1a3456%22	https://writerity.com/wp-content/plugins/js_composer/assets/vc/remove.png	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://writerity.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.7)
10:26:34	2392/2392	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2002:26:41%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fjp%2F	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embed664a.json	(from https://writerity.com/jp/)
10:26:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2002:26:41%20GMT	https://writerity.com/?p=51494	C:/Users/Administrator/Downloads/Writerity/writerity.com/index8f42.html	(from https://writerity.com/jp/)
10:26:34	2539/2539	---MCZ	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2002:26:42%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fjp%2F&format=xml	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embedf03e	(from https://writerity.com/jp/)
10:26:35	82131/82131	---M--	200	added ('OK')	image/jpeg	etag:%22140d3-6410efc58ed13%22	https://writerity.com/wp-content/uploads/2025/10/image_top_key_01.jpg	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-content/uploads/2025/10/image_top_key_01.jpg	(from https://writerity.com/jp/)
10:26:35	45117/45117	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:43%20GMT	https://writerity.com/jp/company/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/company/index.html	(from https://writerity.com/jp/)
10:26:36	57321/57321	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:43%20GMT	https://writerity.com/jp/jp-service/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/jp-service/index.html	(from https://writerity.com/jp/)
10:26:36	55052/55052	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:44%20GMT	https://writerity.com/jp/recruitment/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/recruitment/index.html	(from https://writerity.com/jp/)
10:26:37	50265/50265	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:44%20GMT	https://writerity.com/jp/recruitment/designer/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/recruitment/designer/index.html	(from https://writerity.com/jp/)
10:26:37	47451/47451	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:44%20GMT	https://writerity.com/jp/recruitment/bridge_se/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/recruitment/bridge_se/index.html	(from https://writerity.com/jp/)
10:26:37	47309/47309	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:45%20GMT	https://writerity.com/jp/jp-recruitment/infrastructure_engineer/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/jp-recruitment/infrastructure_engineer/index.html	(from https://writerity.com/jp/)
10:26:38	48017/48017	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:45%20GMT	https://writerity.com/jp/jp-recruitment/callcenter/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/jp-recruitment/callcenter/index.html	(from https://writerity.com/jp/)
10:26:38	47117/47117	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:45%20GMT	https://writerity.com/jp/recruitment/volunteer/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/recruitment/volunteer/index.html	(from https://writerity.com/jp/)
10:26:39	46524/46524	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:46%20GMT	https://writerity.com/jp/inquiry/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/inquiry/index.html	(from https://writerity.com/jp/)
10:26:40	2318/2318	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2002:26:46%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fcompany%2F	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embed943f.json	(from https://writerity.com/company/)
10:26:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2002:26:46%20GMT	https://writerity.com/jp/service/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/service/index.html	(from https://writerity.com/jp/)
10:26:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2002:26:46%20GMT	https://writerity.com/jp/inquiry-jp/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/inquiry-jp/index.html	(from https://writerity.com/jp/)
10:26:40	38157/38157	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Mar%202026%2002:26:47%20GMT	https://writerity.com/jp/blogs-jp/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/blogs-jp/index.html	(from https://writerity.com/jp/)
10:26:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2002:26:48%20GMT	https://writerity.com/?p=51967	C:/Users/Administrator/Downloads/Writerity/writerity.com/index8440.html	(from https://writerity.com/company/)
10:26:41	2423/2423	---MCZ	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2002:26:49%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fcompany%2F&format=xml	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embed4af3	(from https://writerity.com/company/)
10:26:42	17055/17055	---M--	200	added ('OK')	image/jpeg	etag:%22429f-6238b804716cb%22	https://writerity.com/wp-content/uploads/2024/10/0808-1-300x225.jpg	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-content/uploads/2024/10/0808-1-300x225.jpg	(from https://writerity.com/company/)
10:26:42	592525/592525	---M--	200	added ('OK')	image/jpeg	etag:%2290a8d-5f1f9e7cba9f8%22	https://writerity.com/wp-content/uploads/2023/01/iStock-964867098.jpg	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-content/uploads/2023/01/iStock-964867098.jpg	(from https://writerity.com/company/)
10:26:42	2313/2313	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2002:26:50%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fblog_list%2F	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embedd85c.json	(from https://writerity.com/blog_list/)
10:26:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2002:26:50%20GMT	https://writerity.com/?p=52404	C:/Users/Administrator/Downloads/Writerity/writerity.com/index52b1.html	(from https://writerity.com/blog_list/)
10:26:42	2418/2418	---MCZ	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2002:26:50%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fblog_list%2F&format=xml	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embed8721	(from https://writerity.com/blog_list/)
10:26:43	44906/44906	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:51%20GMT	https://writerity.com/blog/image-video-outsourcing/video-production-industry	C:/Users/Administrator/Downloads/Writerity/writerity.com/blog/image-video-outsourcing/video-production-industry.html	(from https://writerity.com/blog_list/)
10:26:44	44813/44813	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:51%20GMT	https://writerity.com/blog/image-video-outsourcing/video-production-specialist	C:/Users/Administrator/Downloads/Writerity/writerity.com/blog/image-video-outsourcing/video-production-specialist.html	(from https://writerity.com/blog_list/)
10:26:44	43612/43612	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:51%20GMT	https://writerity.com/blog/image-video-outsourcing/outsourcing-wedding-video-editing	C:/Users/Administrator/Downloads/Writerity/writerity.com/blog/image-video-outsourcing/outsourcing-wedding-video-editing.html	(from https://writerity.com/blog_list/)
10:26:45	46460/46460	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:52%20GMT	https://writerity.com/blog/image-video-outsourcing/video-production-definition	C:/Users/Administrator/Downloads/Writerity/writerity.com/blog/image-video-outsourcing/video-production-definition.html	(from https://writerity.com/blog_list/)
10:26:45	45756/45756	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:52%20GMT	https://writerity.com/blog/image-video-outsourcing/video-production-team	C:/Users/Administrator/Downloads/Writerity/writerity.com/blog/image-video-outsourcing/video-production-team.html	(from https://writerity.com/blog_list/)
10:26:46	49031/49031	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:53%20GMT	https://writerity.com/category/image-video-outsourcing	C:/Users/Administrator/Downloads/Writerity/writerity.com/category/image-video-outsourcing.html	(from https://writerity.com/blog_list/)
10:26:46	47096/47096	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:53%20GMT	https://writerity.com/blog/system-ordering/system-development-steps	C:/Users/Administrator/Downloads/Writerity/writerity.com/blog/system-ordering/system-development-steps.html	(from https://writerity.com/blog_list/)
10:26:46	46383/46383	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:54%20GMT	https://writerity.com/blog/system-ordering/system-development-theory	C:/Users/Administrator/Downloads/Writerity/writerity.com/blog/system-ordering/system-development-theory.html	(from https://writerity.com/blog_list/)
10:26:47	49918/49918	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:54%20GMT	https://writerity.com/blog/system-ordering/dynamic-system-development-method	C:/Users/Administrator/Downloads/Writerity/writerity.com/blog/system-ordering/dynamic-system-development-method.html	(from https://writerity.com/blog_list/)
10:26:48	49544/49544	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:55%20GMT	https://writerity.com/blog/system-ordering/system-development-waterfall-model	C:/Users/Administrator/Downloads/Writerity/writerity.com/blog/system-ordering/system-development-waterfall-model.html	(from https://writerity.com/blog_list/)
10:26:48	47798/47798	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:55%20GMT	https://writerity.com/blog/system-ordering/system-development-phase	C:/Users/Administrator/Downloads/Writerity/writerity.com/blog/system-ordering/system-development-phase.html	(from https://writerity.com/blog_list/)
10:26:49	49347/49347	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:56%20GMT	https://writerity.com/category/system-development-outsourcing	C:/Users/Administrator/Downloads/Writerity/writerity.com/category/system-development-outsourcing.html	(from https://writerity.com/blog_list/)
10:26:49	44157/44157	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:56%20GMT	https://writerity.com/blog/call-center-outsourcing/call-center-agent	C:/Users/Administrator/Downloads/Writerity/writerity.com/blog/call-center-outsourcing/call-center-agent.html	(from https://writerity.com/blog_list/)
10:26:50	44029/44029	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:57%20GMT	https://writerity.com/blog/call-center-outsourcing/callcenter-responsibilities	C:/Users/Administrator/Downloads/Writerity/writerity.com/blog/call-center-outsourcing/callcenter-responsibilities.html	(from https://writerity.com/blog_list/)
10:26:50	41805/41805	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:57%20GMT	https://writerity.com/category/call-center-outsourcing	C:/Users/Administrator/Downloads/Writerity/writerity.com/category/call-center-outsourcing.html	(from https://writerity.com/blog_list/)
10:26:50	12664/12664	---M--	200	added ('OK')	image/jpeg	etag:%223178-59a11b101e9b8%22	https://writerity.com/wp-content/uploads/2019/08/jetro-300x170.jpg	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-content/uploads/2019/08/jetro-300x170.jpg	(from https://writerity.com/blog_list/)
10:26:51	15358/15358	---M--	200	added ('OK')	image/png	etag:%223bfe-59a11cc2020d7%22	https://writerity.com/wp-content/uploads/2018/07/Logo_Writerity-300x200.png	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-content/uploads/2018/07/Logo_Writerity-300x200.png	(from https://writerity.com/blog_list/)
10:26:53	61187/61187	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:59%20GMT	https://writerity.com/category/news/	C:/Users/Administrator/Downloads/Writerity/writerity.com/category/news/index.html	(from https://writerity.com/blog_list/)
10:26:53	42694/42694	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:26:59%20GMT	https://writerity.com/interviewed-by-jetro-japan-external-trade-organization/	C:/Users/Administrator/Downloads/Writerity/writerity.com/interviewed-by-jetro-japan-external-trade-organization/index.html	(from https://writerity.com/blog_list/)
10:26:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2002:27:01%20GMT	https://writerity.com/?p=51982	C:/Users/Administrator/Downloads/Writerity/writerity.com/indexe5d5.html	(from https://writerity.com/service/)
10:26:53	2321/2321	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2002:27:00%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fservice%2F	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embedfc06.json	(from https://writerity.com/service/)
10:26:54	2414/2414	---MCZ	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2002:27:01%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fservice%2F&format=xml	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embedaa3a	(from https://writerity.com/service/)
10:26:54	160253/160253	---M--	200	added ('OK')	image/jpeg	etag:%22271fd-59a11beb89ff4%22	https://writerity.com/wp-content/uploads/2019/12/featured-image.jpg	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-content/uploads/2019/12/featured-image.jpg	(from https://writerity.com/service/)
10:26:55	129240/129240	---M--	200	added ('OK')	image/jpeg	etag:%221f8d8-6238b8042ec63%22	https://writerity.com/wp-content/uploads/2024/10/0808-1.jpg	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-content/uploads/2024/10/0808-1.jpg	(from https://writerity.com/service/)
10:26:55	2341/2341	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2002:27:03%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Frecruitment%2F	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embed3232.json	(from https://writerity.com/recruitment/)
10:26:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2002:27:03%20GMT	https://writerity.com/?p=51978	C:/Users/Administrator/Downloads/Writerity/writerity.com/index4f9f.html	(from https://writerity.com/recruitment/)
10:26:56	2434/2434	---MCZ	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2002:27:03%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Frecruitment%2F&format=xml	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embeda426	(from https://writerity.com/recruitment/)
10:26:56	2327/2327	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2002:27:04%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Finquiry%2F	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embed3929.json	(from https://writerity.com/inquiry/)
10:26:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2002:27:04%20GMT	https://writerity.com/?p=51973	C:/Users/Administrator/Downloads/Writerity/writerity.com/indexbdcc.html	(from https://writerity.com/inquiry/)
10:26:57	2432/2432	---MCZ	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2002:27:04%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Finquiry%2F&format=xml	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embedbe1a	(from https://writerity.com/inquiry/)
10:26:57	2535/2535	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2002:27:05%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fjp%2Fblog%2Fsystem-ordering%2Fcrm-ma-tools%2F	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embed2cd7.json	(from https://writerity.com/jp/blog/system-ordering/crm-ma-tools/)
10:26:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2002:27:05%20GMT	https://writerity.com/?p=53742	C:/Users/Administrator/Downloads/Writerity/writerity.com/indexe4d0.html	(from https://writerity.com/jp/blog/system-ordering/crm-ma-tools/)
10:26:58	807/807	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22633c3e9207519d96af0e09fa64b56d77%22	https://writerity.com/jp/blog/system-ordering/crm-ma-tools/feed/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/blog/system-ordering/crm-ma-tools/feed/index.html	(from https://writerity.com/jp/blog/system-ordering/crm-ma-tools/)
10:26:58	2694/2694	---MCZ	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2002:27:06%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fjp%2Fblog%2Fsystem-ordering%2Fcrm-ma-tools%2F&format=xml	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embedbcdc	(from https://writerity.com/jp/blog/system-ordering/crm-ma-tools/)
10:26:59	114842/114842	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:27:06%20GMT	https://writerity.com/category/jp/system-ordering	C:/Users/Administrator/Downloads/Writerity/writerity.com/category/jp/system-ordering.html	(from https://writerity.com/jp/blog/system-ordering/crm-ma-tools/)
10:27:00	2160/2160	---MCZ	200	added ('OK')	application/javascript	etag:W/%22870-64a88243fa590%22	https://writerity.com/wp-includes/js/comment-reply.min.js?ver=5.2.21	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-includes/js/comment-reply.mind6eb.js	(from https://writerity.com/jp/blog/system-ordering/crm-ma-tools/)
10:27:01	107063/107063	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:27:07%20GMT	https://writerity.com/category/jp/news/	C:/Users/Administrator/Downloads/Writerity/writerity.com/category/jp/news/index.html	(from https://writerity.com/jp/blog/system-ordering/crm-ma-tools/)
10:27:01	32397/32397	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2025%20Mar%202026%2002:27:08%20GMT	https://writerity.com/tag/web%e3%82%a2%e3%83%97%e3%83%aa/	C:/Users/Administrator/Downloads/Writerity/writerity.com/tag/web%e3%82%a2%e3%83%97%e3%83%aa/index.html	(from https://writerity.com/jp/blog/system-ordering/crm-ma-tools/)
10:27:01	105907/105907	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Mar%202026%2002:27:08%20GMT	https://writerity.com/author/yuki-takahira/	C:/Users/Administrator/Downloads/Writerity/writerity.com/author/yuki-takahira/index.html	(from https://writerity.com/jp/blog/system-ordering/crm-ma-tools/)
10:27:01	32461/32461	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2025%20Mar%202026%2002:27:09%20GMT	https://writerity.com/tag/%e3%82%b7%e3%82%b9%e3%83%86%e3%83%a0%e9%96%8b%e7%99%ba/	C:/Users/Administrator/Downloads/Writerity/writerity.com/tag/%e3%82%b7%e3%82%b9%e3%83%86%e3%83%a0%e9%96%8b%e7%99%ba/index.html	(from https://writerity.com/jp/blog/system-ordering/crm-ma-tools/)
10:27:02	2681/2681	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2002:27:09%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fjp%2Fblog%2Fsystem-ordering%2Finternal-sns-tool	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embed9398.json	(from https://writerity.com/jp/blog/system-ordering/internal-sns-tool)
10:27:02	30231/30231	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2025%20Mar%202026%2002:27:09%20GMT	https://writerity.com/tag/%e4%be%9d%e9%a0%bc/	C:/Users/Administrator/Downloads/Writerity/writerity.com/tag/%e4%be%9d%e9%a0%bc/index.html	(from https://writerity.com/jp/blog/system-ordering/crm-ma-tools/)
10:27:02	30209/30209	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2025%20Mar%202026%2002:27:10%20GMT	https://writerity.com/tag/%e5%a4%96%e6%b3%a8/	C:/Users/Administrator/Downloads/Writerity/writerity.com/tag/%e5%a4%96%e6%b3%a8/index.html	(from https://writerity.com/jp/blog/system-ordering/crm-ma-tools/)
10:27:02	32392/32392	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2025%20Mar%202026%2002:27:10%20GMT	https://writerity.com/tag/%e5%8f%97%e6%b3%a8/	C:/Users/Administrator/Downloads/Writerity/writerity.com/tag/%e5%8f%97%e6%b3%a8/index.html	(from https://writerity.com/jp/blog/system-ordering/crm-ma-tools/)
10:27:04	2889/2889	---MCZ	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2002:27:10%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fjp%2Fblog%2Fsystem-ordering%2Finternal-sns-tool&format=xml	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embeda95f	(from https://writerity.com/jp/blog/system-ordering/internal-sns-tool)
10:27:04	30235/30235	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2025%20Mar%202026%2002:27:10%20GMT	https://writerity.com/tag/%e7%99%ba%e6%b3%a8/	C:/Users/Administrator/Downloads/Writerity/writerity.com/tag/%e7%99%ba%e6%b3%a8/index.html	(from https://writerity.com/jp/blog/system-ordering/crm-ma-tools/)
10:27:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2002:27:11%20GMT	https://writerity.com/?p=53641	C:/Users/Administrator/Downloads/Writerity/writerity.com/index42f3.html	(from https://writerity.com/jp/blog/system-ordering/internal-sns-tool)
10:27:04	838/838	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22633c3e9207519d96af0e09fa64b56d77%22	https://writerity.com/jp/blog/system-ordering/internal-sns-tool/feed/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/blog/system-ordering/internal-sns-tool/feed/index.html	(from https://writerity.com/jp/blog/system-ordering/internal-sns-tool)
10:27:04	2716/2716	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2002:27:12%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fjp%2Fblog%2Fsystem-ordering%2Fextension-function-development	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embed25bf.json	(from https://writerity.com/jp/blog/system-ordering/extension-function-development)
10:27:04	864/864	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22633c3e9207519d96af0e09fa64b56d77%22	https://writerity.com/jp/blog/system-ordering/extension-function-development/feed/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/blog/system-ordering/extension-function-development/feed/index.html	(from https://writerity.com/jp/blog/system-ordering/extension-function-development)
10:27:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2002:27:12%20GMT	https://writerity.com/?p=53638	C:/Users/Administrator/Downloads/Writerity/writerity.com/index95f4.html	(from https://writerity.com/jp/blog/system-ordering/extension-function-development)
10:27:05	2930/2930	---MCZ	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2002:27:12%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fjp%2Fblog%2Fsystem-ordering%2Fextension-function-development&format=xml	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embed7d9e	(from https://writerity.com/jp/blog/system-ordering/extension-function-development)
10:27:06	2731/2731	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2002:27:13%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fjp%2Fblog%2Fsystem-ordering%2Fcms-development	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embedcb80.json	(from https://writerity.com/jp/blog/system-ordering/cms-development)
10:27:06	843/843	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22633c3e9207519d96af0e09fa64b56d77%22	https://writerity.com/jp/blog/system-ordering/cms-development/feed/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/blog/system-ordering/cms-development/feed/index.html	(from https://writerity.com/jp/blog/system-ordering/cms-development)
10:27:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202026%2002:27:14%20GMT	https://writerity.com/?p=53635	C:/Users/Administrator/Downloads/Writerity/writerity.com/index5c96.html	(from https://writerity.com/jp/blog/system-ordering/cms-development)
10:27:06	2957/2957	---MCZ	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202026%2002:27:14%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fjp%2Fblog%2Fsystem-ordering%2Fcms-development&format=xml	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embed2831	(from https://writerity.com/jp/blog/system-ordering/cms-development)
10:27:07	2800/2800	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202026%2002:27:14%20GMT	https://writerity.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwriterity.com%2Fjp%2Fblog%2Fcallcenter-outsourcing%2Ftelephone-answering-service-24hours	C:/Users/Administrator/Downloads/Writerity/writerity.com/wp-json/oembed/1.0/embedbef5.json	(from https://writerity.com/jp/blog/callcenter-outsourcing/telephone-answering-service-24hours)
10:27:07	899/899	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22633c3e9207519d96af0e09fa64b56d77%22	https://writerity.com/jp/blog/callcenter-outsourcing/telephone-answering-service-24hours/feed/	C:/Users/Administrator/Downloads/Writerity/writerity.com/jp/blog/callcenter-outsourcing/telephone-answering-service-24hours/feed/index.html	(from https://writerity.com/jp/blog/callcenter-outsourcing/telephone-answering-service-24hours)
